Rowid,AS_LOCATIONS2011,X,Y,KD490_4KM_A20111,KD490_4KM_A201_1,KD490_4KM_A201_2,KD490_4KM_A201_3,KD490_4KM_A201_4,KD490_4KM_A201_5,KD490_4KM_A201_6,KD490_4KM_A201_7
1277,7995464,-91.39611667,28.65666667,0,0,0,0,0.760330021,0,0.272469997,0
1278,7995464,-92.65914052,28.65617824,0,0,0,0,0.09138,0,0.076229997,0
1279,7995464,-91.53188333,28.6547,0,0,0,0,1.079570055,0,0.136529997,0
1280,7995464,-91.30233632,28.6541374,0,0,0,0,0.366899997,0,0.347380012,0
1281,7995464,-91.29756292,28.65270944,0,0,0,0,0.366899997,0,0.347380012,0
1282,7995464,-89.675463,28.65248909,0,0.130280003,0.810599983,0,0,0,1.311800003,0
1283,7995464,-90.21851826,28.65221943,0,0.112899996,0,0,0,0,0.625519991,0.319959998
1284,7995464,-89.73961667,28.65078333,0,0.130280003,0.810599983,0,0,0,1.311800003,0
1285,7995464,-89.67211003,28.64813284,0,0.130280003,0.810599983,0,0,0,1.311800003,0
1286,7995464,-90.20510712,28.64752648,0,0.139050007,0,0,0,0,0.495110005,0
1287,7995464,-93.20163333,28.64733333,0,0,0,0,0,0,0.170929998,0
1288,7995464,-91.53516667,28.64721667,0,0,0,0,1.079570055,0,0.136529997,0
1289,7995464,-90.20011393,28.64626148,0,0.139050007,0,0,0,0,0.495110005,0
1290,7995464,-90.18825,28.64601667,0,0.139050007,0,0,0,0,0.495110005,0
1291,7995464,-91.4069,28.6457,0,0,0,0,0.760330021,0,0.272469997,0
1292,7995464,-92.82326859,28.64533761,0,0,0,0,0.105290003,0,0.079470001,0
1293,7995464,-89.76596623,28.64510921,0,0.095109999,0.648199975,0,0,0,1.207530022,0
1294,7995464,-92.20390301,28.64466796,0,0,0,0,0.124200001,0,0.102509998,0
1295,7995464,-89.76162793,28.6444581,0,0.095109999,0.648199975,0,0,0,1.207530022,0
1296,7995464,-90.16530509,28.64379124,0,0,0,0,0,0,0.434749991,0
1297,7995464,-91.76610974,28.64378442,0,0,0,0,0.166700006,0,0.480760008,0
1298,7995464,-92.65734641,28.64370135,0,0,0,0,0.09138,0,0.076229997,0
1299,7995464,-90.59841803,28.64291284,0,0.160089999,0,0,0,0,0,0
1300,7995464,-91.78732789,28.64272986,0,0,0,0,0.166700006,0,0.480760008,0
1301,7995464,-94.10384085,28.64024486,0,0,0,0,0,0,0.094599999,0
1302,7995464,-89.81448333,28.63983333,0,0.087370001,0,0,0,0,1.039000034,0
1303,7995464,-93.24921667,28.63975,0,0,0,0,0,0,0.172150001,0
1304,7995464,-90.60059654,28.63950747,0,0.160089999,0,0,0,0,0,0
1305,7995464,-91.76588333,28.6395,0,0,0,0,0.166700006,0,0.480760008,0
1306,7995464,-89.8684616,28.63893024,0,0,0,0,0,0,0.821280003,0
1307,7995464,-90.86986867,28.63861706,0,0,0,0,0,0,0,0
1308,7995464,-90.60445736,28.63768517,0,0.160089999,0,0,0,0,0,0
1309,7995464,-89.81884719,28.63744137,0,0.087370001,0,0,0,0,1.039000034,0
1310,7995464,-90.47954804,28.63697823,0,0.147609994,0,0,0,0,0.270729989,0
1311,7995464,-93.4207957,28.63688333,0,0,0,0,0,0,0.115419999,0
1312,7995464,-91.78243333,28.63623333,0,0,0,0,0.166700006,0,0.480760008,0
1313,7995464,-91.32015507,28.63612618,0,0,0,0,0.366899997,0,0.347380012,0
1314,7995464,-92.93567853,28.634428,0,0,0,0,0.11671,0,0.127910003,0
1315,7995464,-93.26705,28.63418333,0,0,0,0,0,0,0.139479995,0
1316,7995464,-89.87321486,28.63407161,0,0,0,0,0,0,0.821280003,0
1317,7995464,-91.03295,28.6338,0,0,0,0,0.281269997,0,0,0
1318,7995464,-91.41236667,28.63376667,0,0,0,0,0.760330021,0,0.272469997,0
1319,7995464,-91.32096926,28.6333118,0,0,0,0,0.366899997,0,0.347380012,0
1320,7995464,-90.87329355,28.6327055,0,0,0,0,0,0,0,0
1321,7995464,-92.47030753,28.63248817,0,0,0,0,0.079549998,0,0.079719998,0
1322,7995464,-91.29468611,28.63203414,0,0,0,0,0.366899997,0,0.347380012,0
1323,7995464,-93.8576985,28.63119083,0,0,0,0,0,0,0.112010002,0
1324,7995464,-92.01905282,28.63070431,0,0.085320003,0,0,0.279300004,0,0.262769997,0.169599995
1325,7995464,-92.67786423,28.63038264,0,0,0,0,0.089740001,0,0.075230002,0
1326,7995464,-90.86262581,28.62921589,0,0,0,0,0,0,0,0
1327,7995464,-90.87127077,28.62918169,0,0,0,0,0,0,0,0
1328,7995464,-91.12067401,28.62870577,0,0,0,0,0.179519996,0,0,0
1329,7995464,-92.20275048,28.62829811,0,0,0,0,0.124200001,0,0.102509998,0
1330,7995464,-93.42056667,28.626,0,0,0,0,0,0,0.115419999,0
1331,7995464,-90.6091658,28.62491692,0,0,0,0,0,0,0,0
1332,7995464,-93.19074921,28.62467161,0,0,0,0,0,0,0.116690002,0
1333,7995464,-92.68348963,28.6246637,0,0,0,0,0.079000004,0,0.077310003,0
1334,7995464,-91.52691679,28.62387609,0,0,0,0,0.693750024,0,0.133450001,0.079999998
1335,7995464,-90.85194274,28.62384813,0,0.165800005,0,0,0,0,0,0
1336,7995464,-91.2849543,28.6230243,0,0.11733,0,0,0,0,0.376760006,0
1337,7995464,-90.479253,28.62194034,0,0.144500002,0,0,0,0,0.293339998,0
1338,7995464,-91.34049418,28.62030713,0,0,0,0,0,0,0.375880003,0
1339,7995464,-91.41303333,28.61908333,0,0,0,0,0,0,0.327470005,0
1340,7995464,-92.68283023,28.61730626,0,0,0,0,0.079000004,0,0.077310003,0
1341,7995464,-93.17552205,28.61707336,0,0,0,0,0,0,0.116690002,0
1342,7995464,-92.43455153,28.61691655,0,0.081459999,0,0,0,0,0.080799997,0
1343,7995464,-92.00515718,28.61676498,0,0.092260003,0,0,0.1294,0,0.258870006,0.159999996
1344,7995464,-90.87043415,28.61585456,0,0.165800005,0,0,0,0,0,0
1345,7995464,-90.45432362,28.61538074,0,0.145439997,0,0,0,0,0.409179986,0
1346,7995464,-90.4782038,28.61443858,0,0.144500002,0,0,0,0,0.293339998,0
1347,7995464,-91.7935379,28.61434144,0,0,0,0,0.09736,0,0.414889991,0
1348,7995464,-91.27308886,28.61395777,0,0.11733,0,0,0,0,0.376760006,0
1349,7995464,-93.26711667,28.61393333,0,0,0,0,0,0,0.119560003,0
1350,7995464,-92.6883374,28.6137845,0,0,0,0,0.079000004,0,0.077310003,0
1351,7995464,-91.56892438,28.61306026,0,0,0,0,0.563799977,0,0.092100002,0
1352,7995464,-91.05488627,28.61249533,0,0,0,0,0,0,0,0
1353,7995464,-93.66603238,28.6121322,0,0,0,0,0,0,0.111599997,0
1354,7995464,-91.3375,28.6111,0,0,0,0,0,0,0.375880003,0
1355,7995464,-92.68225014,28.61061432,0,0,0,0,0.079000004,0,0.077310003,0
1356,7995464,-92.42423282,28.61024854,0,0.081459999,0,0,0,0,0.080799997,0
1357,7995464,-90.87060502,28.60983534,0,0.165800005,0,0,0,0,0,0
1358,7995464,-91.34543333,28.60851667,0,0,0,0,0,0,0.375880003,0
1359,7995464,-91.0596196,28.60779533,0,0,0,0,0,0,0,0
1360,7995464,-91.08341667,28.60693333,0,0.177870005,0,0,0,0,0,0
1361,7995464,-91.32921667,28.60546667,0,0,0,0,0,0,0.375880003,0
1362,7995464,-91.35888333,28.60446667,0,0,0,0,0,0,0.375880003,0
1363,7995464,-91.3963,28.60435,0,0,0,0,0,0,0.327470005,0
1364,7995464,-91.59352811,28.60301536,0,0.11727,0,0,0.393000007,0,0.089089997,0
1365,7995464,-93.26148333,28.60288333,0,0,0,0,0,0,0.119560003,0
1366,7995464,-91.36866667,28.60245,0,0,0,0,0,0,0.375880003,0
1367,7995464,-91.38026667,28.60241667,0,0,0,0,0,0,0.327470005,0
1368,7995464,-91.06229682,28.60170436,0,0,0,0,0,0,0,0
1369,7995464,-92.69360447,28.60156223,0,0,0,0,0.079000004,0,0.077310003,0
1370,7995464,-90.83337946,28.6010668,0,0.165800005,0,0,0,0,0,0
1371,7995464,-91.63705919,28.60032316,0,0.11197,0,0,0.125530005,0,0.105750002,0
1372,7995464,-90.61597999,28.6001837,0,0,0,0,0,0,0,0
1373,7995464,-93.27418333,28.60001667,0,0,0,0,0,0,0.119560003,0
1374,7995464,-93.3283776,28.59827662,0,0,0,0,0,0,0.120020002,0
1375,7995464,-93.20075,28.59796667,0,0,0,0,0,0,0.116690002,0
1376,7995464,-91.06839891,28.59739863,0,0,0,0,0,0,0,0
1377,7995464,-90.8712936,28.59686993,0,0.165800005,0,0,0,0,0,0
1378,7995464,-92.69262651,28.59508615,0,0,0,0,0.079000004,0,0.077310003,0
1379,7995464,-90.61994656,28.59379914,0,0,0,0,0,0,0,0
1380,7995464,-91.07437868,28.59348585,0,0,0,0,0,0,0,0
1381,7995464,-92.79687205,28.59289012,0,0,0,0,0.078950003,0,0.080779999,0
1382,7995464,-92.01941667,28.59255,0,0.092260003,0,0,0.1294,0,0.258870006,0.159999996
1383,7995464,-92.4798257,28.59218394,0,0,0,0,0,0,0.074199997,0
1384,7995464,-90.62071323,28.59148247,0,0,0,0,0,0,0,0
1385,7995464,-90.87240357,28.59049857,0,0.165800005,0,0,0,0,0,0
1386,7995464,-90.62029044,28.5903891,0,0,0,0,0,0,0,0
1387,7995464,-91.08587461,28.58859743,0,0.177870005,0,0,0,0,0,0
1388,7995464,-92.24331667,28.58855,0,0.0691,0,0,0,0,0.081710003,0
1389,7995464,-92.98805365,28.58843735,0,0,0,0,0.1237,0,0.116230004,0
1390,7995464,-91.08290139,28.58781841,0,0,0,0,0,0,0,0
1391,7995464,-92.99119101,28.58722293,0,0,0,0,0.1237,0,0.116230004,0
1392,7995464,-91.15583333,28.58695,0,0.170139998,0,0,0,0,0,0
1393,7995464,-90.81974225,28.58620695,0,0.161750004,0,0,0,0,0,0
1394,7995464,-92.70394426,28.58589048,0,0,0,0,0.079000004,0,0.077310003,0
1395,7995464,-91.33661667,28.58566667,0,0,0,0,0,0,0.375880003,0
1396,7995464,-92.23945495,28.58350312,0,0.0691,0,0,0,0,0.081710003,0
1397,7995464,-91.07985614,28.58349006,0,0,0,0,0,0,0,0
1398,7995464,-90.87263415,28.58285456,0,0.170340002,0,0,0,0,0,0.141489998
1399,7995464,-91.09317186,28.58261482,0,0.174799994,0,0,0,0,0,0
1400,7995464,-93.29688333,28.58225,0,0,0,0,0,0,0.116839997,0
1401,7995464,-93.41843845,28.58070656,0,0,0,0,0,0,0.111050002,0
1402,7995464,-93.85108333,28.5807,0,0,0,0,0,0,0.107139997,0
1403,7995464,-92.86561609,28.58065595,0,0,0,0,0.086130001,0,0.115709998,0
1404,7995464,-94.10146667,28.58026667,0,0,0.102799997,0,0,0.082680002,0.095729999,0
1405,7995464,-92.69820682,28.57987506,0,0,0,0,0.073749997,0,0.076909997,0
1406,7995464,-93.20727855,28.57960317,0,0,0,0,0,0,0.119220003,0
1407,7995464,-90.87242752,28.57944229,0,0.170340002,0,0,0,0,0,0.141489998
1408,7995464,-91.09923799,28.57881415,0,0.174799994,0,0,0,0,0,0
1409,7995464,-91.27613333,28.57611667,0,0.088009998,0,0,0,0,0.38499999,0.158199996
1410,7995464,-92.70884426,28.57557382,0,0,0,0,0.072070003,0,0.080300003,0
1411,7995464,-90.87273427,28.57520241,0,0.170340002,0,0,0,0,0,0.141489998
1412,7995464,-90.24418333,28.57398333,0,0.108580001,0,0,0,0,0.387329996,0
1413,7995464,-90.80628885,28.57368891,0,0.165069997,0,0,0,0,0,0.148399994
1414,7995464,-90.80599641,28.57245179,0,0.165069997,0,0,0,0,0,0.148399994
1415,7995464,-91.16057473,28.57196874,0,0.110529996,0,0,0,0,0,0
1416,7995464,-93.49648333,28.57156667,0,0,0,0,0.097199999,0,0.102140002,0
1417,7995464,-91.10751651,28.5710181,0,0.174799994,0,0,0,0,0,0
1418,7995464,-93.41317268,28.57000847,0,0,0,0,0,0,0.118660003,0
1419,7995464,-92.81243327,28.56935927,0,0,0,0,0.074330002,0,0.105669998,0
1420,7995464,-92.43604689,28.56699544,0,0,0,0,0,0,0.074469998,0
1421,7995464,-91.21616612,28.56564956,0,0.088009998,0,0,0,0,0.38499999,0.158199996
1422,7995464,-92.70042848,28.56557147,0,0,0,0,0.073749997,0,0.076909997,0
1423,7995464,-90.67933333,28.56535,0,0,0,0,0,0,0,0
1424,7995464,-93.30541667,28.56518333,0,0,0,0,0,0,0.116839997,0
1425,7995464,-92.03366667,28.5651,0,0.077679999,0,0,0.054499999,0,0.157930002,0
1426,7995464,-91.25901848,28.56498739,0,0.088009998,0,0,0,0,0.38499999,0.158199996
1427,7995464,-90.80061125,28.56416526,0,0.165069997,0,0,0,0,0,0.148399994
1428,7995464,-90.80061125,28.56416526,0,0.165069997,0,0,0,0,0,0.148399994
1429,7995464,-90.80501649,28.56384176,0,0.165069997,0,0,0,0,0,0.148399994
1430,7995464,-92.00379151,28.56373437,0,0.077679999,0,0,0.054499999,0,0.157930002,0
1431,7995464,-90.79619458,28.56341827,0,0.165069997,0,0,0,0,0,0.148399994
1432,7995464,-92.84191667,28.56315,0,0,0,0,0.086130001,0,0.115709998,0
1433,7995464,-91.48307414,28.56311017,0,0,0,0,0.457130015,0,0.119070001,0
1434,7995464,-91.09516263,28.56306358,0,0.174799994,0,0,0,0,0,0
1435,7995464,-92.70273333,28.56295,0,0,0,0,0.073749997,0,0.076909997,0
1436,7995464,-90.79870143,28.56237211,0,0.165069997,0,0,0,0,0,0.148399994
1437,7995464,-90.79387138,28.56141824,0,0.165069997,0,0,0,0,0,0.148399994
1438,7995464,-91.34703281,28.56124993,0,0,0,0,0,0,0.301160008,0
1439,7995464,-93.2985699,28.56090485,0,0,0,0,0,0,0.116839997,0
1440,7995464,-91.13276903,28.56044556,0,0.110529996,0,0,0,0,0,0
1441,7995464,-93.29893556,28.55949275,0,0,0,0,0,0,0.116839997,0
1442,7995464,-92.7296,28.55751667,0,0,0,0,0.072070003,0,0.080300003,0
1443,7995464,-91.12180219,28.55687869,0,0.174799994,0,0,0,0,0,0
1444,7995464,-92.99060877,28.5558539,0,0,0,0,0,0,0.116060004,0
1445,7995464,-93.29900752,28.55574945,0,0,0,0,0,0,0.116839997,0
1446,7995464,-93.53153333,28.55538333,0,0,0,0,0.108599998,0,0.099079996,0
1447,7995464,-93.43425,28.55418333,0,0,0,0,0,0,0.111050002,0
1448,7995464,-91.27815,28.55256667,0,0.088009998,0,0,0,0,0.38499999,0.158199996
1449,7995464,-91.27815,28.55256667,0,0.088009998,0,0,0,0,0.38499999,0.158199996
1450,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1451,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1452,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1453,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1454,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1455,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1456,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1457,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1458,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1459,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1460,7995464,-91.19881667,28.55241667,0,0.092799999,0,0,0,0,0,0
1461,7995464,-91.11948333,28.55226667,0,0.174799994,0,0,0,0,0,0
1462,7995464,-91.12906294,28.55100211,0,0.110529996,0,0,0,0,0,0
1463,7995464,-90.63439913,28.55051692,0,0,0,0,0,0,0,0
1464,7995464,-92.78049643,28.55017231,0,0,0,0,0.068949997,0,0.094329998,0
1465,7995464,-92.24635668,28.54896953,0,0.06893,0,0,0,0,0.078100003,0
1466,7995464,-90.87838189,28.54866667,0,0,0,0,0,0,0,0.148629993
1467,7995464,-93.18299213,28.54823406,0,0,0,0,0,0,0.119220003,0
1468,7995464,-93.13328207,28.54793781,0,0,0,0,0,0,0.111029997,0
1469,7995464,-91.14995326,28.54638659,0,0.110529996,0,0,0,0,0,0
1470,7995464,-90.63509359,28.54628207,0,0,0,0,0,0,0,0
1471,7995464,-90.78225065,28.54542132,0,0.147080004,0,0,0,0,0,0
1472,7995464,-90.87286667,28.54538333,0,0.170340002,0,0,0,0,0,0.141489998
1473,7995464,-90.78168398,28.54465465,0,0.147080004,0,0,0,0,0,0
1474,7995464,-92.81717621,28.54404968,0,0,0,0,0.074330002,0,0.105669998,0
1475,7995464,-93.3674472,28.543374,0,0,0,0,0,0,0.118359998,0
1476,7995464,-92.19783333,28.54308333,0,0,0,0,0,0,0.079000004,0.0678
1477,7995464,-90.78060892,28.54270695,0,0.147080004,0,0,0,0,0,0
1478,7995464,-91.16182342,28.54224549,0,0.110529996,0,0,0,0,0,0
1479,7995464,-93.10372,28.54217003,0,0,0,0,0,0,0.112329997,0
1480,7995464,-91.10746667,28.54183333,0,0.174799994,0,0,0,0,0,0
1481,7995464,-92.3099601,28.54023337,0,0.075520001,0,0,0,0,0.077710003,0
1482,7995464,-91.26671606,28.53967958,0,0.082989998,0,0,0,0,0,0
1483,7995464,-93.30153386,28.53867734,0,0,0,0,0,0,0.113619998,0
1484,7995464,-92.44509096,28.53738273,0,0,0,0,0,0,0.073480003,0
1485,7995464,-93.66450844,28.53738012,0,0,0,0,0,0,0.078000002,0
1486,7995464,-93.40214546,28.53724687,0,0,0,0,0,0,0.099289998,0
1487,7995464,-91.2369799,28.53650402,0,0.088030003,0,0,0,0,0,0
1488,7995464,-91.07383936,28.53596767,0,0,0,0,0,0,0,0
1489,7995464,-92.05083502,28.53582495,0,0.05993,0,0,0,0,0.065240003,0
1490,7995464,-90.7757724,28.53582338,0,0.151800007,0,0,0,0,0.142780006,0.131940007
1491,7995464,-90.87829554,28.53532805,0,0.169880003,0,0,0,0,0,0.140799999
1492,7995464,-91.32995133,28.53419736,0,0,0,0,0,0,0,0
1493,7995464,-92.96486423,28.53231779,0,0,0,0,0,0,0.108439997,0
1494,7995464,-90.76779015,28.53189229,0,0.151800007,0,0,0,0,0.142780006,0.131940007
1495,7995464,-93.36195,28.53136667,0,0,0,0,0,0,0.109540001,0
1496,7995464,-92.99204197,28.53067156,0,0,0,0,0,0,0.108439997,0
1497,7995464,-90.68146878,28.52890803,0,0,0,0,0,0,0.119750001,0.10582
1498,7995464,-93.0482784,28.52855976,0,0,0,0,0,0,0.113329999,0
1499,7995464,-91.15692668,28.52855468,0,0.089960001,0,0,0,0,0,0
1500,7995464,-93.30005053,28.52659401,0,0,0,0,0,0,0.113619998,0
1501,7995464,-90.76233021,28.52539258,0,0.151800007,0,0,0,0,0.142780006,0.131940007
1502,7995464,-91.60343279,28.52520186,0,0,0,0,0,0,0.083230004,0.115060002
1503,7995464,-90.46911667,28.5231,0,0,0,0,0,0,0.154530004,0.105729997
1504,7995464,-92.99621222,28.52243965,0,0,0,0,0,0,0.108439997,0
1505,7995464,-91.28097609,28.52069145,0,0.082989998,0,0,0,0,0,0
1506,7995464,-92.71837376,28.5204472,0,0,0,0,0,0,0.077399999,0
1507,7995464,-92.4494372,28.52014183,0,0,0,0,0,0,0.073480003,0
1508,7995464,-90.75680449,28.51980049,0,0.151800007,0,0,0,0,0.142780006,0.131940007
1509,7995464,-90.26016329,28.51935991,0,0.082699999,0,0,0,0,0.228520006,0
1510,7995464,-90.71480998,28.51910253,0,0,0,0,0,0,0.126100004,0.110919997
1511,7995464,-91.07734387,28.51566627,0,0,0,0,0,0,0,0
1512,7995464,-93.44298171,28.51497575,0,0,0,0,0,0,0.08568,0
1513,7995464,-90.67288845,28.513969,0,0,0,0,0,0,0.119750001,0.10582
1514,7995464,-93.41482967,28.51184774,0,0,0,0,0,0,0.099289998,0
1515,7995464,-90.77422908,28.5117111,0,0.151800007,0,0,0,0,0.142780006,0.131940007
1516,7995464,-91.08936667,28.51118333,0,0,0,0,0,0,0,0
1517,7995464,-91.82828333,28.51031667,0,0.04888,0,0,0.05895,0,0.196600005,0
1518,7995464,-90.87433954,28.5098438,0,0.167840004,0,0,0,0,0.135340005,0.145999998
1519,7995464,-92.72441667,28.50943333,0,0,0,0,0,0,0.077399999,0
1520,7995464,-90.19585,28.50885,0,0.074170001,0,0,0,0,0.255490005,0
1521,7995464,-93.4203879,28.50794495,0,0,0,0,0,0,0.08568,0
1522,7995464,-92.87088072,28.50758387,0,0,0,0,0,0,0.114529997,0
1523,7995464,-90.64822943,28.50720274,0,0,0,0,0,0,0.125550002,0.109959997
1524,7995464,-92.28526667,28.50713333,0,0.07429,0,0,0,0,0.077629998,0
1525,7995464,-90.46216075,28.50691667,0,0,0,0,0,0,0.154530004,0.105729997
1526,7995464,-93.4288214,28.5063246,0,0,0,0,0,0,0.08568,0
1527,7995464,-92.51646473,28.50526799,0,0,0,0,0,0,0.074419998,0
1528,7995464,-93.30101667,28.50395,0,0,0,0,0,0,0.113619998,0
1529,7995464,-91.16414985,28.50384302,0,0.089960001,0,0,0,0,0,0
1530,7995464,-91.19439338,28.50360803,0,0.089960001,0,0,0,0,0,0
1531,7995464,-90.20107137,28.50356511,0,0.074170001,0,0,0,0,0.255490005,0
1532,7995464,-92.90225029,28.5029216,0,0,0,0,0,0,0.114529997,0
1533,7995464,-92.98771667,28.50283333,0,0,0,0,0,0,0.108439997,0
1534,7995464,-93.41751667,28.50153333,0,0,0,0,0,0,0.08568,0
1535,7995464,-92.97679809,28.49992896,0,0,0,0,0,0,0.089939997,0
1536,7995464,-90.76058064,28.49936266,0,0,0,0,0,0,0.118880004,0.105319999
1537,7995464,-91.11406275,28.49880261,0,0,0,0,0.242799997,0,0,0
1538,7995464,-91.5854,28.4981,0,0.075800002,0,0,0,0,0.062509999,0.133340001
1539,7995464,-92.90883333,28.49731949,0,0,0,0,0,0,0.108649999,0
1540,7995464,-93.32451667,28.49723333,0,0,0,0,0,0,0.093330003,0
1541,7995464,-92.52079369,28.49665082,0,0,0,0,0,0,0.075499997,0
1542,7995464,-92.88686165,28.49649799,0,0,0,0,0,0,0.108649999,0
1543,7995464,-92.94071667,28.49626667,0,0,0,0,0,0,0.092730001,0
1544,7995464,-91.23988695,28.49580585,0,0.08416,0,0,0,0,0,0
1545,7995464,-92.92373205,28.49262768,0,0,0,0,0,0,0.092730001,0
1546,7995464,-93.49356667,28.49191667,0,0,0,0,0.093199998,0,0.070500001,0
1547,7995464,-91.5919,28.49175,0,0.075800002,0,0,0,0,0.062509999,0.133340001
1548,7995464,-92.52363425,28.49161773,0,0,0,0,0,0,0.075499997,0
1549,7995464,-94.09839248,28.49117819,0,0,0,0,0,0.086089998,0.096639998,0
1550,7995464,-92.14107778,28.49051111,0,0.05703,0,0,0,0,0.068669997,0
1551,7995464,-92.14107778,28.49051111,0,0.05703,0,0,0,0,0.068669997,0
1552,7995464,-93.40964187,28.49034354,0,0,0,0,0,0,0.068439998,0
1553,7995464,-92.45475696,28.48866646,0,0,0,0,0,0,0.075159997,0
1554,7995464,-93.3744932,28.48863667,0,0,0,0,0,0,0.082369998,0
1555,7995464,-92.97082266,28.48852666,0,0,0,0,0,0,0.089939997,0
1556,7995464,-91.16694216,28.48795039,0,0.090329997,0,0,0,0,0,0
1557,7995464,-91.15306659,28.48638994,0,0,0,0,0,0,0,0
1558,7995464,-90.87498066,28.48429894,0,0.129429996,0,0,0,0,0.118699998,0
1559,7995464,-92.72642968,28.48411891,0,0,0,0,0,0,0.0854,0
1560,7995464,-93.35423333,28.48305,0,0,0,0,0,0,0.082369998,0
1561,7995464,-90.7667894,28.48239593,0,0,0,0,0,0,0.118880004,0.105319999
1562,7995464,-91.35981667,28.4793,0,0.048500001,0,0,0,0,0,0
1563,7995464,-91.2670731,28.47761598,0,0.077689998,0,0,0,0,0,0
1564,7995464,-91.2508204,28.47711958,0,0.077689998,0,0,0,0,0,0
1565,7995464,-93.42152245,28.47642025,0,0,0,0,0,0,0.060559999,0
1566,7995464,-91.11688556,28.47588209,0,0,0,0,0.242799997,0,0,0
1567,7995464,-92.06984476,28.47565733,0,0.058079999,0,0,0,0,0.064379998,0
1568,7995464,-90.84801628,28.47455093,0,0.129429996,0,0,0,0,0.118699998,0
1569,7995464,-92.30688333,28.47418333,0,0.075800002,0,0,0,0,0.074359998,0
1570,7995464,-90.86996667,28.47361667,0,0.129429996,0,0,0,0,0.118699998,0
1571,7995464,-91.36423851,28.4726002,0,0.048500001,0,0,0,0,0,0
1572,7995464,-92.46323058,28.47180214,0,0,0,0,0,0,0.075159997,0
1573,7995464,-91.22314898,28.47166696,0,0.08416,0,0,0,0,0,0
1574,7995464,-90.46881667,28.47146667,0,0,0,0,0,0,0.133200005,0.09516
1575,7995464,-91.18366079,28.47101355,0,0.090329997,0,0,0,0,0,0
1576,7995464,-93.35843333,28.47058333,0,0,0,0,0,0,0.082369998,0
1577,7995464,-90.89247795,28.46942664,0,0,0,0,0,0,0.123630002,0
1578,7995464,-90.68086667,28.46831667,0,0,0,0,0,0,0.118110001,0.101750001
1579,7995464,-92.31142102,28.46757583,0,0.075800002,0,0,0,0,0.074359998,0
1580,7995464,-92.08747655,28.46685941,0,0.05703,0,0,0,0,0.068669997,0
1581,7995464,-90.69865376,28.46617366,0,0,0,0,0,0,0.118110001,0.101750001
1582,7995464,-90.78127425,28.46513993,0,0,0,0,0,0,0.118880004,0.105319999
1583,7995464,-91.19201633,28.46444699,0,0.090329997,0,0,0,0,0,0
1584,7995464,-91.11170131,28.46385,0,0,0,0,0.242799997,0,0,0
1585,7995464,-90.89928709,28.46221297,0,0,0,0,0,0,0.123630002,0
1586,7995464,-91.1990873,28.46049364,0,0.090329997,0,0,0,0,0,0
1587,7995464,-91.60518768,28.46029184,0,0.075800002,0,0,0,0,0.062509999,0.133340001
1588,7995464,-90.88414098,28.46000541,0,0,0,0,0,0,0.123630002,0
1589,7995464,-90.87813386,28.45921068,0,0,0,0,0,0,0.123630002,0
1590,7995464,-90.41811623,28.45846579,0,0.078599997,0,0,0,0,0.131659999,0.090829998
1591,7995464,-91.2288524,28.45802287,0,0.077260002,0,0,0.189999998,0,0,0
1592,7995464,-92.08136815,28.45718044,0,0,0,0,0,0,0.066550002,0
1593,7995464,-93.39417205,28.4555933,0,0,0,0,0,0,0.05094,0
1594,7995464,-90.66291958,28.45518543,0,0,0,0,0,0,0.128020003,0.078029998
1595,7995464,-90.88298815,28.45412451,0,0.115060002,0,0,0,0,0.120520003,0
1596,7995464,-90.68839718,28.45271188,0,0,0,0,0,0,0.118419997,0.07948
1597,7995464,-91.63050259,28.4513882,0,0.066600002,0,0,0,0,0.046999998,0
1598,7995464,-93.41141765,28.44983904,0,0,0,0,0,0,0.05094,0
1599,7995464,-93.43733333,28.44945,0,0,0,0,0,0,0.05094,0
1600,7995464,-90.70715345,28.44920668,0,0,0,0,0,0,0.118419997,0.07948
1601,7995464,-92.75610333,28.44919619,0,0,0,0,0,0,0.070799999,0
1602,7995464,-90.7782112,28.44901218,0,0,0,0,0,0,0.122089997,0.086180001
1603,7995464,-90.68068487,28.44844775,0,0,0,0,0,0,0.118419997,0.07948
1604,7995464,-90.66861809,28.44778143,0,0,0,0,0,0,0.118419997,0.07948
1605,7995464,-93.66148333,28.4468,0,0,0,0,0.072700001,0,0.087269999,0
1606,7995464,-92.74158459,28.44601941,0,0,0,0,0,0,0.067560002,0
1607,7995464,-92.73737594,28.44481694,0,0,0,0,0,0,0.067560002,0
1608,7995464,-90.24905791,28.44443337,0,0,0,0,0,0,0.121080004,0.095169999
1609,7995464,-90.84982198,28.4435791,0,0.109899998,0,0,0,0,0.12077,0
