Rowid,AS_LOCATIONS2011,X,Y,A2011175_chloro,A2011176_chloro,A2011177_chloro,A2011178_chloro,A2011179_chloro,A2011180_chloro,A2011181_chloro,A2011182_chloro
1249,1985192381,-89.6514,28.67096667,0,8.376119614,12.90645027,16.60471916,0,0,18.53698921,0
1250,1985192381,-90.90547692,28.67064161,0,0,0,0,0,0,0,0
1251,1985192381,-91.53767206,28.67058368,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1252,1985192381,-90.59107129,28.67053574,0,1.783519983,0,0,0,0,0,0
1253,1985192381,-91.74985,28.67046667,0,0,0,0,8.313409805,0,6.38406992,0
1254,1985192381,-91.80112869,28.67035956,0,0,0,0,9.566539764,0,6.93735981,1.780069947
1255,1985192381,-91.9832,28.66905,0,0.64763999,0,0,6.696790218,0,4.315790176,1.816470027
1256,1985192381,-91.51748706,28.66762737,0,1.772160053,0,0,16.3181591,0,3.292150021,0
1257,1985192381,-92.81897932,28.66674438,0,0,0,0,1.145740032,0,1.004189968,0
1258,1985192381,-92.54333749,28.66601152,0,0,0,0,0.613189995,0,0.62312001,0
1259,1985192381,-91.32271021,28.6656589,0,0,0,0,5.545370102,0,5.221779823,0
1260,1985192381,-91.30536382,28.66532057,0,0,0,0,5.545370102,0,5.221779823,0
1261,1985192381,-90.58949456,28.66532014,0,1.329040051,0,0,0,0,0,0
1262,1985192381,-91.3811159,28.66484978,0,0,0,0,11.47612,0,3.943059921,0
1263,1985192381,-90.89776856,28.66367257,0,0,0,0,0,0,0,0
1264,1985192381,-90.28399386,28.66283673,0,1.106130004,0,0,0,0,8.325480461,5.866779804
1265,1985192381,-90.59454634,28.66218705,0,1.329040051,0,0,0,0,0,0
1266,1985192381,-89.89801667,28.66213333,0,0,0,0,0,0,12.35814953,0
1267,1985192381,-94.10329989,28.66045337,0,0,0,0,0,0,0.840749979,0
1268,1985192381,-92.66623097,28.66030774,0,0,0,0,0.790069997,0,0.572309971,0
1269,1985192381,-92.82846667,28.66003333,0,0,0,0,1.010619998,0,0.618740022,0
1270,1985192381,-92.19775328,28.65991194,0,0,0,0,1.362020016,0,0.972100019,0
1271,1985192381,-90.86937857,28.6596683,0,0,0,0,0,0,0,0
1272,1985192381,-90.2393582,28.65932756,0,0.988740027,0,0,0,0,9.559599876,4.355830193
1273,1985192381,-89.68856995,28.6576724,0,1.436949968,12.19933033,0,0,0,18.52732086,0
1274,1985192381,-90.09028333,28.65726667,0,0,0,0,0,0,6.3604002,0
1275,1985192381,-91.01257723,28.65707015,0,0,0,0,4.099370003,0,0,0
1276,1985192381,-91.53363033,28.6566888,0,0,0,0,15.6352396,0,1.546689987,0
1277,1985192381,-91.39611667,28.65666667,0,0,0,0,11.47612,0,3.943059921,0
1278,1985192381,-92.65914052,28.65617824,0,0,0,0,0.790069997,0,0.572309971,0
1279,1985192381,-91.53188333,28.6547,0,0,0,0,15.6352396,0,1.546689987,0
1280,1985192381,-91.30233632,28.6541374,0,0,0,0,5.545370102,0,5.221779823,0
1281,1985192381,-91.29756292,28.65270944,0,0,0,0,5.545370102,0,5.221779823,0
1282,1985192381,-89.675463,28.65248909,0,1.436949968,12.19933033,0,0,0,18.52732086,0
1283,1985192381,-90.21851826,28.65221943,0,0.988740027,0,0,0,0,9.559599876,4.355830193
1284,1985192381,-89.73961667,28.65078333,0,1.436949968,12.19933033,0,0,0,18.52732086,0
1285,1985192381,-89.67211003,28.64813284,0,1.436949968,12.19933033,0,0,0,18.52732086,0
1286,1985192381,-90.20510712,28.64752648,0,1.254080057,0,0,0,0,7.585130215,0
1287,1985192381,-93.20163333,28.64733333,0,0,0,0,0,0,2.156939983,0
1288,1985192381,-91.53516667,28.64721667,0,0,0,0,15.6352396,0,1.546689987,0
1289,1985192381,-90.20011393,28.64626148,0,1.254080057,0,0,0,0,7.585130215,0
1290,1985192381,-90.18825,28.64601667,0,1.254080057,0,0,0,0,7.585130215,0
1291,1985192381,-91.4069,28.6457,0,0,0,0,11.47612,0,3.943059921,0
1292,1985192381,-92.82326859,28.64533761,0,0,0,0,1.010619998,0,0.618740022,0
1293,1985192381,-89.76596623,28.64510921,0,0.783580005,9.908550262,0,0,0,17.28775024,0
1294,1985192381,-92.20390301,28.64466796,0,0,0,0,1.362020016,0,0.972100019,0
1295,1985192381,-89.76162793,28.6444581,0,0.783580005,9.908550262,0,0,0,17.28775024,0
1296,1985192381,-90.16530509,28.64379124,0,0,0,0,0,0,6.650680065,0
1297,1985192381,-91.76610974,28.64378442,0,0,0,0,2.09691,0,7.380239964,0
1298,1985192381,-92.65734641,28.64370135,0,0,0,0,0.790069997,0,0.572309971,0
1299,1985192381,-90.59841803,28.64291284,0,1.329040051,0,0,0,0,0,0
1300,1985192381,-91.78732789,28.64272986,0,0,0,0,2.09691,0,7.380239964,0
1301,1985192381,-94.10384085,28.64024486,0,0,0,0,0,0,0.840749979,0
1302,1985192381,-89.81448333,28.63983333,0,0.622569978,0,0,0,0,15.20024967,0
1303,1985192381,-93.24921667,28.63975,0,0,0,0,0,0,2.178940058,0
1304,1985192381,-90.60059654,28.63950747,0,1.329040051,0,0,0,0,0,0
1305,1985192381,-91.76588333,28.6395,0,0,0,0,2.09691,0,7.380239964,0
1306,1985192381,-89.8684616,28.63893024,0,0,0,0,0,0,12.32516003,0
1307,1985192381,-90.86986867,28.63861706,0,0,0,0,0,0,0,0
1308,1985192381,-90.60445736,28.63768517,0,1.329040051,0,0,0,0,0,0
1309,1985192381,-89.81884719,28.63744137,0,0.622569978,0,0,0,0,15.20024967,0
1310,1985192381,-90.47954804,28.63697823,0,1.496410012,0,0,0,0,3.898299932,0
1311,1985192381,-93.4207957,28.63688333,0,0,0,0,0,0,1.179589987,0
1312,1985192381,-91.78243333,28.63623333,0,0,0,0,2.09691,0,7.380239964,0
1313,1985192381,-91.32015507,28.63612618,0,0,0,0,5.545370102,0,5.221779823,0
1314,1985192381,-92.93567853,28.634428,0,0,0,0,1.202209949,0,1.395110011,0
1315,1985192381,-93.26705,28.63418333,0,0,0,0,0,0,1.601709962,0
1316,1985192381,-89.87321486,28.63407161,0,0,0,0,0,0,12.32516003,0
1317,1985192381,-91.03295,28.6338,0,0,0,0,4.099370003,0,0,0
1318,1985192381,-91.41236667,28.63376667,0,0,0,0,11.47612,0,3.943059921,0
1319,1985192381,-91.32096926,28.6333118,0,0,0,0,5.545370102,0,5.221779823,0
1320,1985192381,-90.87329355,28.6327055,0,0,0,0,0,0,0,0
1321,1985192381,-92.47030753,28.63248817,0,0,0,0,0.618839979,0,0.620509982,0
1322,1985192381,-91.29468611,28.63203414,0,0,0,0,5.545370102,0,5.221779823,0
1323,1985192381,-93.8576985,28.63119083,0,0,0,0,0,0,1.122149944,0
1324,1985192381,-92.01905282,28.63070431,0,0.688920021,0,0,4.049520016,0,3.778939962,2.132849932
1325,1985192381,-92.67786423,28.63038264,0,0,0,0,0.76661998,0,0.558910012,0
1326,1985192381,-90.86262581,28.62921589,0,0,0,0,0,0,0,0
1327,1985192381,-90.87127077,28.62918169,0,0,0,0,0,0,0,0
1328,1985192381,-91.12067401,28.62870577,0,0,0,0,2.3083601,0,0,0
1329,1985192381,-92.20275048,28.62829811,0,0,0,0,1.362020016,0,0.972100019,0
1330,1985192381,-93.42056667,28.626,0,0,0,0,0,0,1.179589987,0
1331,1985192381,-90.6091658,28.62491692,0,0,0,0,0,0,0,0
1332,1985192381,-93.19074921,28.62467161,0,0,0,0,0,0,1.20077002,0
1333,1985192381,-92.68348963,28.6246637,0,0,0,0,0.610509992,0,0.586600006,0
1334,1985192381,-91.52691679,28.62387609,0,0,0,0,10.49518967,0,1.49514997,0.622569978
1335,1985192381,-90.85194274,28.62384813,0,1.301669955,0,0,0,0,0,0
1336,1985192381,-91.2849543,28.6230243,0,1.114230037,0,0,0,0,5.679639816,0
1337,1985192381,-90.479253,28.62194034,0,1.311949968,0,0,0,0,4.261400223,0
1338,1985192381,-91.34049418,28.62030713,0,0,0,0,0,0,5.68614006,0
1339,1985192381,-91.41303333,28.61908333,0,0,0,0,0,0,4.888070107,0
1340,1985192381,-92.68283023,28.61730626,0,0,0,0,0.610509992,0,0.586600006,0
1341,1985192381,-93.17552205,28.61707336,0,0,0,0,0,0,1.20077002,0
1342,1985192381,-92.43455153,28.61691655,0,0.643320024,0,0,0,0,0.63459003,0
1343,1985192381,-92.00515718,28.61676498,0,0.766789973,0,0,1.450610042,0,3.711410046,1.96013999
1344,1985192381,-90.87043415,28.61585456,0,1.301669955,0,0,0,0,0,0
1345,1985192381,-90.45432362,28.61538074,0,1.275149941,0,0,0,0,6.21325016,0
1346,1985192381,-90.4782038,28.61443858,0,1.311949968,0,0,0,0,4.261400223,0
1347,1985192381,-91.7935379,28.61434144,0,0,0,0,0.930540025,0,6.328390121,0
1348,1985192381,-91.27308886,28.61395777,0,1.114230037,0,0,0,0,5.679639816,0
1349,1985192381,-93.26711667,28.61393333,0,0,0,0,0,0,1.250040054,0
1350,1985192381,-92.6883374,28.6137845,0,0,0,0,0.610509992,0,0.586600006,0
1351,1985192381,-91.56892438,28.61306026,0,0,0,0,8.634690285,0,0.802670002,0
1352,1985192381,-91.05488627,28.61249533,0,0,0,0,0,0,0,0
1353,1985192381,-93.66603238,28.6121322,0,0,0,0,0,0,1.11548996,0
1354,1985192381,-91.3375,28.6111,0,0,0,0,0,0,5.68614006,0
1355,1985192381,-92.68225014,28.61061432,0,0,0,0,0.610509992,0,0.586600006,0
1356,1985192381,-92.42423282,28.61024854,0,0.643320024,0,0,0,0,0.63459003,0
1357,1985192381,-90.87060502,28.60983534,0,1.301669955,0,0,0,0,0,0
1358,1985192381,-91.34543333,28.60851667,0,0,0,0,0,0,5.68614006,0
1359,1985192381,-91.0596196,28.60779533,0,0,0,0,0,0,0,0
1360,1985192381,-91.08341667,28.60693333,0,1.897830009,0,0,0,0,0,0
1361,1985192381,-91.32921667,28.60546667,0,0,0,0,0,0,5.68614006,0
1362,1985192381,-91.35888333,28.60446667,0,0,0,0,0,0,5.68614006,0
1363,1985192381,-91.3963,28.60435,0,0,0,0,0,0,4.888070107,0
1364,1985192381,-91.59352811,28.60301536,0,1.204820037,0,0,5.964739799,0,0.754369974,0
1365,1985192381,-93.26148333,28.60288333,0,0,0,0,0,0,1.250040054,0
1366,1985192381,-91.36866667,28.60245,0,0,0,0,0,0,5.68614006,0
1367,1985192381,-91.38026667,28.60241667,0,0,0,0,0,0,4.888070107,0
1368,1985192381,-91.06229682,28.60170436,0,0,0,0,0,0,0,0
1369,1985192381,-92.69360447,28.60156223,0,0,0,0,0.610509992,0,0.586600006,0
1370,1985192381,-90.83337946,28.6010668,0,1.301669955,0,0,0,0,0,0
1371,1985192381,-91.63705919,28.60032316,0,1.104110003,0,0,1.367830038,0,1.034500003,0
1372,1985192381,-90.61597999,28.6001837,0,0,0,0,0,0,0,0
1373,1985192381,-93.27418333,28.60001667,0,0,0,0,0,0,1.250040054,0
1374,1985192381,-93.3283776,28.59827662,0,0,0,0,0,0,1.257949948,0
1375,1985192381,-93.20075,28.59796667,0,0,0,0,0,0,1.20077002,0
1376,1985192381,-91.06839891,28.59739863,0,0,0,0,0,0,0,0
1377,1985192381,-90.8712936,28.59686993,0,1.301669955,0,0,0,0,0,0
1378,1985192381,-92.69262651,28.59508615,0,0,0,0,0.610509992,0,0.586600006,0
1379,1985192381,-90.61994656,28.59379914,0,0,0,0,0,0,0,0
1380,1985192381,-91.07437868,28.59348585,0,0,0,0,0,0,0,0
1381,1985192381,-92.79687205,28.59289012,0,0,0,0,0.611490011,0,0.635649979,0
1382,1985192381,-92.01941667,28.59255,0,0.766789973,0,0,1.450610042,0,3.711410046,1.96013999
1383,1985192381,-92.4798257,28.59218394,0,0,0,0,0,0,0.545840025,0
1384,1985192381,-90.62071323,28.59148247,0,0,0,0,0,0,0,0
1385,1985192381,-90.87240357,28.59049857,0,1.301669955,0,0,0,0,0,0
1386,1985192381,-90.62029044,28.5903891,0,0,0,0,0,0,0,0
1387,1985192381,-91.08587461,28.58859743,0,1.897830009,0,0,0,0,0,0
1388,1985192381,-92.24331667,28.58855,0,0.4833,0,0,0,0,0.647809982,0
1389,1985192381,-92.98805365,28.58843735,0,0,0,0,1.321969986,0,1.193480015,0
1390,1985192381,-91.08290139,28.58781841,0,0,0,0,0,0,0,0
1391,1985192381,-92.99119101,28.58722293,0,0,0,0,1.321969986,0,1.193480015,0
1392,1985192381,-91.15583333,28.58695,0,1.706310034,0,0,0,0,0,0
1393,1985192381,-90.81974225,28.58620695,0,1.241420031,0,0,0,0,0,0
1394,1985192381,-92.70394426,28.58589048,0,0,0,0,0.610509992,0,0.586600006,0
1395,1985192381,-91.33661667,28.58566667,0,0,0,0,0,0,5.68614006,0
1396,1985192381,-92.23945495,28.58350312,0,0.4833,0,0,0,0,0.647809982,0
1397,1985192381,-91.07985614,28.58349006,0,0,0,0,0,0,0,0
1398,1985192381,-90.87263415,28.58285456,0,1.147390008,0,0,0,0,0,1.243219972
1399,1985192381,-91.09317186,28.58261482,0,1.62985003,0,0,0,0,0,0
1400,1985192381,-93.29688333,28.58225,0,0,0,0,0,0,1.203500032,0
1401,1985192381,-93.41843845,28.58070656,0,0,0,0,0,0,1.107319951,0
1402,1985192381,-93.85108333,28.5807,0,0,0,0,0,0,1.041270018,0
1403,1985192381,-92.86561609,28.58065595,0,0,0,0,0.71329999,0,1.184859991,0
1404,1985192381,-94.10146667,28.58026667,0,0,0.96904999,0,0,0.661230028,0.856729984,0
1405,1985192381,-92.69820682,28.57987506,0,0,0,0,0.53974998,0,0.581030011,0
1406,1985192381,-93.20727855,28.57960317,0,0,0,0,0,0,1.244760036,0
1407,1985192381,-90.87242752,28.57944229,0,1.147390008,0,0,0,0,0,1.243219972
1408,1985192381,-91.09923799,28.57881415,0,1.62985003,0,0,0,0,0,0
1409,1985192381,-91.27613333,28.57611667,0,0.661069989,0,0,0,0,5.843249798,1.356619954
1410,1985192381,-92.70884426,28.57557382,0,0,0,0,0.518909991,0,0.627939999,0
1411,1985192381,-90.87273427,28.57520241,0,1.147390008,0,0,0,0,0,1.243219972
1412,1985192381,-90.24418333,28.57398333,0,0.829240024,0,0,0,0,5.880320072,0
1413,1985192381,-90.80628885,28.57368891,0,1.259570003,0,0,0,0,0,1.541470051
1414,1985192381,-90.80599641,28.57245179,0,1.259570003,0,0,0,0,0,1.541470051
1415,1985192381,-91.16057473,28.57196874,0,0.971000016,0,0,0,0,0,0
1416,1985192381,-93.49648333,28.57156667,0,0,0,0,0.880900025,0,0.961939991,0
1417,1985192381,-91.10751651,28.5710181,0,1.62985003,0,0,0,0,0,0
1418,1985192381,-93.41317268,28.57000847,0,0,0,0,0,0,1.235249996,0
1419,1985192381,-92.81243327,28.56935927,0,0,0,0,0.552860022,0,1.018169999,0
1420,1985192381,-92.43604689,28.56699544,0,0,0,0,0,0,0.549470007,0
1421,1985192381,-91.21616612,28.56564956,0,0.661069989,0,0,0,0,5.843249798,1.356619954
1422,1985192381,-92.70042848,28.56557147,0,0,0,0,0.53974998,0,0.581030011,0
1423,1985192381,-90.67933333,28.56535,0,0,0,0,0,0,0,0
1424,1985192381,-93.30541667,28.56518333,0,0,0,0,0,0,1.203500032,0
1425,1985192381,-92.03366667,28.5651,0,0.589460015,0,0,0.330980003,0,1.934010029,0
1426,1985192381,-91.25901848,28.56498739,0,0.661069989,0,0,0,0,5.843249798,1.356619954
1427,1985192381,-90.80061125,28.56416526,0,1.259570003,0,0,0,0,0,1.541470051
1428,1985192381,-90.80061125,28.56416526,0,1.259570003,0,0,0,0,0,1.541470051
1429,1985192381,-90.80501649,28.56384176,0,1.259570003,0,0,0,0,0,1.541470051
1430,1985192381,-92.00379151,28.56373437,0,0.589460015,0,0,0.330980003,0,1.934010029,0
1431,1985192381,-90.79619458,28.56341827,0,1.259570003,0,0,0,0,0,1.541470051
1432,1985192381,-92.84191667,28.56315,0,0,0,0,0.71329999,0,1.184859991,0
1433,1985192381,-91.48307414,28.56311017,0,0,0,0,6.98348999,0,1.249619961,0
1434,1985192381,-91.09516263,28.56306358,0,1.62985003,0,0,0,0,0,0
1435,1985192381,-92.70273333,28.56295,0,0,0,0,0.53974998,0,0.581030011,0
1436,1985192381,-90.79870143,28.56237211,0,1.259570003,0,0,0,0,0,1.541470051
1437,1985192381,-90.79387138,28.56141824,0,1.259570003,0,0,0,0,0,1.541470051
1438,1985192381,-91.34703281,28.56124993,0,0,0,0,0,0,4.44054985,0
1439,1985192381,-93.2985699,28.56090485,0,0,0,0,0,0,1.203500032,0
1440,1985192381,-91.13276903,28.56044556,0,0.971000016,0,0,0,0,0,0
1441,1985192381,-93.29893556,28.55949275,0,0,0,0,0,0,1.203500032,0
1442,1985192381,-92.7296,28.55751667,0,0,0,0,0.518909991,0,0.627939999,0
1443,1985192381,-91.12180219,28.55687869,0,1.62985003,0,0,0,0,0,0
1444,1985192381,-92.99060877,28.5558539,0,0,0,0,0,0,1.190819979,0
1445,1985192381,-93.29900752,28.55574945,0,0,0,0,0,0,1.203500032,0
1446,1985192381,-93.53153333,28.55538333,0,0,0,0,1.064429998,0,0.913370013,0
1447,1985192381,-93.43425,28.55418333,0,0,0,0,0,0,1.107319951,0
1448,1985192381,-91.27815,28.55256667,0,0.661069989,0,0,0,0,5.843249798,1.356619954
1449,1985192381,-91.27815,28.55256667,0,0.661069989,0,0,0,0,5.843249798,1.356619954
1450,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1451,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1452,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1453,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1454,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1455,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1456,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1457,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1458,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1459,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1460,1985192381,-91.19881667,28.55241667,0,0.697619975,0,0,0,0,0,0
1461,1985192381,-91.11948333,28.55226667,0,1.62985003,0,0,0,0,0,0
1462,1985192381,-91.12906294,28.55100211,0,0.971000016,0,0,0,0,0,0
1463,1985192381,-90.63439913,28.55051692,0,0,0,0,0,0,0,0
1464,1985192381,-92.78049643,28.55017231,0,0,0,0,0.481860012,0,0.836070001,0
1465,1985192381,-92.24635668,28.54896953,0,0.47428,0,0,0,0,0.597769976,0
1466,1985192381,-90.87838189,28.54866667,0,0,0,0,0,0,0,1.369390011
1467,1985192381,-93.18299213,28.54823406,0,0,0,0,0,0,1.244760036,0
1468,1985192381,-93.13328207,28.54793781,0,0,0,0,0,0,1.107190013,0
1469,1985192381,-91.14995326,28.54638659,0,0.971000016,0,0,0,0,0,0
1470,1985192381,-90.63509359,28.54628207,0,0,0,0,0,0,0,0
1471,1985192381,-90.78225065,28.54542132,0,1.168460011,0,0,0,0,0,0
1472,1985192381,-90.87286667,28.54538333,0,1.147390008,0,0,0,0,0,1.243219972
1473,1985192381,-90.78168398,28.54465465,0,1.168460011,0,0,0,0,0,0
1474,1985192381,-92.81717621,28.54404968,0,0,0,0,0.552860022,0,1.018169999,0
1475,1985192381,-93.3674472,28.543374,0,0,0,0,0,0,1.229889989,0
1476,1985192381,-92.19783333,28.54308333,0,0,0,0,0,0,0.609399974,0.468369991
1477,1985192381,-90.78060892,28.54270695,0,1.168460011,0,0,0,0,0,0
1478,1985192381,-91.16182342,28.54224549,0,0.971000016,0,0,0,0,0,0
1479,1985192381,-93.10372,28.54217003,0,0,0,0,0,0,1.127460003,0
1480,1985192381,-91.10746667,28.54183333,0,1.62985003,0,0,0,0,0,0
1481,1985192381,-92.3099601,28.54023337,0,0.544860005,0,0,0,0,0.592559993,0
1482,1985192381,-91.26671606,28.53967958,0,0.54023999,0,0,0,0,0,0
1483,1985192381,-93.30153386,28.53867734,0,0,0,0,0,0,1.149359941,0
1484,1985192381,-92.44509096,28.53738273,0,0,0,0,0,0,0.536310017,0
1485,1985192381,-93.66450844,28.53738012,0,0,0,0,0,0,0.596989989,0
1486,1985192381,-93.40214546,28.53724687,0,0,0,0,0,0,0.916379988,0
1487,1985192381,-91.2369799,28.53650402,0,0.594070017,0,0,0,0,0,0
1488,1985192381,-91.07383936,28.53596767,0,0,0,0,0,0,0,0
1489,1985192381,-92.05083502,28.53582495,0,0.358429998,0,0,0,0,0.439949989,0
1490,1985192381,-90.7757724,28.53582338,0,1.268169999,0,0,0,0,1.654549956,1.36116004
1491,1985192381,-90.87829554,28.53532805,0,1.218289971,0,0,0,0,0,1.270599961
1492,1985192381,-91.32995133,28.53419736,0,0,0,0,0,0,0,0
1493,1985192381,-92.96486423,28.53231779,0,0,0,0,0,0,1.06298995,0
1494,1985192381,-90.76779015,28.53189229,0,1.268169999,0,0,0,0,1.654549956,1.36116004
1495,1985192381,-93.36195,28.53136667,0,0,0,0,0,0,1.081009984,0
1496,1985192381,-92.99204197,28.53067156,0,0,0,0,0,0,1.06298995,0
1497,1985192381,-90.68146878,28.52890803,0,0,0,0,0,0,1.253000021,0.84543997
1498,1985192381,-93.0482784,28.52855976,0,0,0,0,0,0,1.144350052,0
1499,1985192381,-91.15692668,28.52855468,0,0.602689981,0,0,0,0,0,0
1500,1985192381,-93.30005053,28.52659401,0,0,0,0,0,0,1.149359941,0
1501,1985192381,-90.76233021,28.52539258,0,1.268169999,0,0,0,0,1.654549956,1.36116004
1502,1985192381,-91.60343279,28.52520186,0,0,0,0,0,0,0.669279993,1.136029959
1503,1985192381,-90.46911667,28.5231,0,0,0,0,0,0,1.862990022,0.808920026
1504,1985192381,-92.99621222,28.52243965,0,0,0,0,0,0,1.06298995,0
1505,1985192381,-91.28097609,28.52069145,0,0.54023999,0,0,0,0,0,0
1506,1985192381,-92.71837376,28.5204472,0,0,0,0,0,0,0.588569999,0
1507,1985192381,-92.4494372,28.52014183,0,0,0,0,0,0,0.536310017,0
1508,1985192381,-90.75680449,28.51980049,0,1.268169999,0,0,0,0,1.654549956,1.36116004
1509,1985192381,-90.26016329,28.51935991,0,0.47567001,0,0,0,0,3.17057991,0
1510,1985192381,-90.71480998,28.51910253,0,0,0,0,0,0,1.362210035,0.954259992
1511,1985192381,-91.07734387,28.51566627,0,0,0,0,0,0,0,0
1512,1985192381,-93.44298171,28.51497575,0,0,0,0,0,0,0.71122998,0
1513,1985192381,-90.67288845,28.513969,0,0,0,0,0,0,1.253000021,0.84543997
1514,1985192381,-93.41482967,28.51184774,0,0,0,0,0,0,0.916379988,0
1515,1985192381,-90.77422908,28.5117111,0,1.268169999,0,0,0,0,1.654549956,1.36116004
1516,1985192381,-91.08936667,28.51118333,0,0,0,0,0,0,0,0
1517,1985192381,-91.82828333,28.51031667,0,0.23962,0,0,0.377449989,0,2.610239983,0
1518,1985192381,-90.87433954,28.5098438,0,1.314409971,0,0,0,0,1.524539948,1.524340034
1519,1985192381,-92.72441667,28.50943333,0,0,0,0,0,0,0.588569999,0
1520,1985192381,-90.19585,28.50885,0,0.419050008,0,0,0,0,3.648250103,0
1521,1985192381,-93.4203879,28.50794495,0,0,0,0,0,0,0.71122998,0
1522,1985192381,-92.87088072,28.50758387,0,0,0,0,0,0,1.165420055,0
1523,1985192381,-90.64822943,28.50720274,0,0,0,0,0,0,1.353430033,0.949469984
1524,1985192381,-92.28526667,28.50713333,0,0.527159989,0,0,0,0,0.590820014,0
1525,1985192381,-90.46216075,28.50691667,0,0,0,0,0,0,1.862990022,0.808920026
1526,1985192381,-93.4288214,28.5063246,0,0,0,0,0,0,0.71122998,0
1527,1985192381,-92.51646473,28.50526799,0,0,0,0,0,0,0.548709989,0
1528,1985192381,-93.30101667,28.50395,0,0,0,0,0,0,1.149359941,0
1529,1985192381,-91.16414985,28.50384302,0,0.602689981,0,0,0,0,0,0
1530,1985192381,-91.19439338,28.50360803,0,0.602689981,0,0,0,0,0,0
1531,1985192381,-90.20107137,28.50356511,0,0.419050008,0,0,0,0,3.648250103,0
1532,1985192381,-92.90225029,28.5029216,0,0,0,0,0,0,1.165420055,0
1533,1985192381,-92.98771667,28.50283333,0,0,0,0,0,0,1.06298995,0
1534,1985192381,-93.41751667,28.50153333,0,0,0,0,0,0,0.71122998,0
1535,1985192381,-92.97679809,28.49992896,0,0,0,0,0,0,0.769140005,0
1536,1985192381,-90.76058064,28.49936266,0,0,0,0,0,0,1.238540053,0.870920002
1537,1985192381,-91.11406275,28.49880261,0,0,0,0,3.429140091,0,0,0
1538,1985192381,-91.5854,28.4981,0,0.537460029,0,0,0,0,0.41218999,1.485579967
1539,1985192381,-92.90883333,28.49731949,0,0,0,0,0,0,1.067430019,0
1540,1985192381,-93.32451667,28.49723333,0,0,0,0,0,0,0.82209003,0
1541,1985192381,-92.52079369,28.49665082,0,0,0,0,0,0,0.5625,0
1542,1985192381,-92.88686165,28.49649799,0,0,0,0,0,0,1.067430019,0
1543,1985192381,-92.94071667,28.49626667,0,0,0,0,0,0,0.811010003,0
1544,1985192381,-91.23988695,28.49580585,0,0.534380019,0,0,0,0,0,0
1545,1985192381,-92.92373205,28.49262768,0,0,0,0,0,0,0.811010003,0
1546,1985192381,-93.49356667,28.49191667,0,0,0,0,0.815880001,0,0.501929998,0
1547,1985192381,-91.5919,28.49175,0,0.537460029,0,0,0,0,0.41218999,1.485579967
1548,1985192381,-92.52363425,28.49161773,0,0,0,0,0,0,0.5625,0
1549,1985192381,-94.09839248,28.49117819,0,0,0,0,0,0.710870028,0.871420026,0
1550,1985192381,-92.14107778,28.49051111,0,0.327030003,0,0,0,0,0.478269994,0
1551,1985192381,-92.14107778,28.49051111,0,0.327030003,0,0,0,0,0.478269994,0
1552,1985192381,-93.40964187,28.49034354,0,0,0,0,0,0,0.48089999,0
1553,1985192381,-92.45475696,28.48866646,0,0,0,0,0,0,0.558009982,0
1554,1985192381,-93.3744932,28.48863667,0,0,0,0,0,0,0.660520017,0
1555,1985192381,-92.97082266,28.48852666,0,0,0,0,0,0,0.769140005,0
1556,1985192381,-91.16694216,28.48795039,0,0.607840002,0,0,0,0,0,0
1557,1985192381,-91.15306659,28.48638994,0,0,0,0,0,0,0,0
1558,1985192381,-90.87498066,28.48429894,0,0.985419989,0,0,0,0,1.235329986,0
1559,1985192381,-92.72642968,28.48411891,0,0,0,0,0,0,0.701789975,0
1560,1985192381,-93.35423333,28.48305,0,0,0,0,0,0,0.660520017,0
1561,1985192381,-90.7667894,28.48239593,0,0,0,0,0,0,1.238540053,0.870920002
1562,1985192381,-91.35981667,28.4793,0,0.210209996,0,0,0,0,0,0
1563,1985192381,-91.2670731,28.47761598,0,0.450639993,0,0,0,0,0,0
1564,1985192381,-91.2508204,28.47711958,0,0.450639993,0,0,0,0,0,0
1565,1985192381,-93.42152245,28.47642025,0,0,0,0,0,0,0.390709996,0
1566,1985192381,-91.11688556,28.47588209,0,0,0,0,3.429140091,0,0,0
1567,1985192381,-92.06984476,28.47565733,0,0.325500011,0,0,0,0,0.428519994,0
1568,1985192381,-90.84801628,28.47455093,0,0.985419989,0,0,0,0,1.235329986,0
1569,1985192381,-92.30688333,28.47418333,0,0.566320002,0,0,0,0,0.547479987,0
1570,1985192381,-90.86996667,28.47361667,0,0.985419989,0,0,0,0,1.235329986,0
1571,1985192381,-91.36423851,28.4726002,0,0.210209996,0,0,0,0,0,0
1572,1985192381,-92.46323058,28.47180214,0,0,0,0,0,0,0.558009982,0
